City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Barcelona,ES,2022-01-30 21:01:47,41.3888,2.159,58.53,41,0,1.01
294,Sabang,ID,2022-01-30 21:01:57,5.8933,95.3214,81.5,74,81,6.89
295,Tucupita,VE,2022-01-30 21:00:33,9.0622,-62.051,80.15,68,91,3.56
296,Houston,US,2022-01-30 21:01:30,29.7633,-95.3633,71.74,37,20,1.01
297,Vostok,RU,2022-01-30 20:53:22,46.4856,135.8833,-22.16,99,68,3.42
298,Yakeshi,CN,2022-01-30 21:01:58,49.2833,120.7333,-29.54,100,93,1.68
299,Camacha,PT,2022-01-30 20:53:42,33.0833,-16.3333,61.56,88,40,14.97
300,Pinotepa Nacional,MX,2022-01-30 21:01:58,16.3167,-98.0167,87.24,46,6,9.82
301,Mungwi,ZM,2022-01-30 21:01:59,-10.1732,31.3694,61.5,96,100,0.78
302,Decatur,US,2022-01-30 21:01:31,39.8403,-88.9548,32.77,55,20,11.83
303,Lumeje,AO,2022-01-30 21:01:59,-11.55,20.7833,66.29,82,100,5.32
304,Kokkola,FI,2022-01-30 21:01:59,63.8385,23.1307,19.56,92,75,1.99
305,Umm Lajj,SA,2022-01-30 20:50:42,25.0213,37.2685,65.14,59,89,8.97
306,Atambua,ID,2022-01-30 21:02:00,-9.1061,124.8925,74.19,89,91,7.36
307,Qandala,SO,2022-01-30 21:02:00,11.472,49.8728,74.77,76,100,5.19
308,Hithadhoo,MV,2022-01-30 21:02:01,-0.6,73.0833,81.61,70,81,9.04
309,Cumana,VE,2022-01-30 21:02:01,10.4635,-64.1775,69.89,78,78,11.79
310,Sehithwa,BW,2022-01-30 21:02:02,-20.4667,22.7167,69.67,88,80,7.92
311,Grafton,US,2022-01-30 20:59:39,42.207,-71.6856,22.78,42,21,3.0
312,Seoul,KR,2022-01-30 21:02:02,37.5683,126.9778,20.64,36,0,1.3
313,Castro,BR,2022-01-30 20:53:14,-24.7911,-50.0119,64.9,96,97,6.51
314,Mayumba,GA,2022-01-30 20:58:17,-3.432,10.6554,77.76,87,98,2.35
315,Biak,ID,2022-01-30 21:02:03,-0.9131,122.8766,75.88,82,98,5.86
316,Nakhon Thai,TH,2022-01-30 21:02:03,17.1006,100.8374,68.88,55,70,2.06
317,Novobelokatay,RU,2022-01-30 21:02:04,55.7062,58.9549,10.4,97,90,3.06
318,Altay,CN,2022-01-30 21:02:04,47.8667,88.1167,3.67,54,25,7.4
319,Avera,US,2022-01-30 21:02:04,33.194,-82.5271,60.39,43,0,16.22
320,Denpasar,ID,2022-01-30 20:58:31,-8.65,115.2167,76.71,94,75,21.85
321,Tak,TH,2022-01-30 21:01:19,16.5833,98.8333,53.96,68,13,2.59
322,San Quintin,MX,2022-01-30 21:02:05,30.4833,-115.95,64.11,48,0,8.05
323,Talnakh,RU,2022-01-30 21:02:06,69.4865,88.3972,-13.88,96,83,8.9
324,Dakar,SN,2022-01-30 21:02:06,14.6937,-17.4441,70.68,80,100,23.47
325,Sandovo,RU,2022-01-30 21:02:06,58.4602,36.4128,21.63,94,100,9.44
326,Taoudenni,ML,2022-01-30 21:03:07,22.6783,-3.9836,74.57,14,87,14.7
327,Imbituba,BR,2022-01-30 21:02:14,-28.24,-48.6703,74.16,63,50,5.79
328,Lundamo,NO,2022-01-30 21:03:07,63.1333,10.3,27.27,97,100,4.63
329,Comodoro Rivadavia,AR,2022-01-30 21:03:08,-45.8667,-67.5,62.46,34,40,11.5
330,Sao Joao Da Barra,BR,2022-01-30 21:03:08,-21.6403,-41.0511,84.29,88,6,10.4
331,Gladstone,AU,2022-01-30 21:03:09,-23.85,151.25,78.78,88,75,3.44
332,Warrnambool,AU,2022-01-30 21:03:09,-38.3833,142.4833,66.81,91,36,6.2
333,Rio Gallegos,AR,2022-01-30 21:03:09,-51.6226,-69.2181,57.25,30,40,33.38
334,Haukipudas,FI,2022-01-30 21:03:10,65.1765,25.3523,10.45,91,100,7.18
335,Bambous Virieux,MU,2022-01-30 21:03:10,-20.3428,57.7575,78.22,82,100,17.49
336,Bisira,PA,2022-01-30 21:03:11,8.5196,-81.7115,67.78,52,15,9.06
337,Kedrovyy,RU,2022-01-30 21:03:11,56.1667,91.8167,-14.13,96,29,3.42
338,Ritchie,ZA,2022-01-30 21:03:11,-29.038,24.6028,67.12,80,100,5.73
339,Omaha,US,2022-01-30 21:00:32,41.2586,-95.9378,40.51,52,0,1.99
340,Altamira,BR,2022-01-30 20:59:56,-3.2033,-52.2064,80.69,78,75,2.3
341,Kanye,BW,2022-01-30 21:03:12,-24.9667,25.3327,61.05,92,92,8.72
342,Havelock,US,2022-01-30 20:59:17,34.8791,-76.9013,43.02,44,6,8.99
343,Sorsk,RU,2022-01-30 21:03:13,54.0033,90.2467,-5.98,100,51,2.51
344,Buta,CD,2022-01-30 21:03:13,2.7858,24.73,70.43,37,98,1.52
345,Nome,US,2022-01-30 20:52:54,64.5011,-165.4064,-7.89,70,0,4.61
346,Berlevag,NO,2022-01-30 21:03:14,70.8578,29.0864,30.2,93,100,14.97
347,Mehamn,NO,2022-01-30 21:03:10,71.0357,27.8492,32.18,69,75,18.41
348,Shingu,JP,2022-01-30 21:03:14,33.7333,135.9833,35.31,79,56,7.0
349,Puerto El Triunfo,SV,2022-01-30 21:03:14,13.2833,-88.55,93.36,44,44,7.67
350,Esperance,AU,2022-01-30 21:03:15,-33.8667,121.9,68.4,71,48,8.99
351,Yanam,IN,2022-01-30 21:03:15,16.7333,82.2167,63.93,96,9,1.86
352,Butte,US,2022-01-30 21:03:16,39.6499,-121.5677,62.62,49,0,0.0
353,Wanning,CN,2022-01-30 21:03:16,18.8003,110.3967,69.3,87,100,14.67
354,Shimoda,JP,2022-01-30 21:03:16,34.6667,138.95,36.1,65,98,8.3
355,Nyurba,RU,2022-01-30 21:03:17,63.2842,118.3319,-22.94,100,33,4.45
356,Punta Alta,AR,2022-01-30 21:03:17,-38.8759,-62.0736,65.07,56,58,23.22
357,Dunedin,NZ,2022-01-30 21:00:42,-45.8742,170.5036,66.79,73,0,10.0
358,Valparaiso,CL,2022-01-30 21:03:18,-33.0393,-71.6273,77.23,63,0,14.97
359,Richards Bay,ZA,2022-01-30 20:53:53,-28.783,32.0377,71.46,86,98,6.29
360,Shiyan,CN,2022-01-30 21:00:22,32.6475,110.7781,36.55,76,100,3.36
361,Flinders,AU,2022-01-30 20:53:24,-34.5833,150.8552,73.26,88,21,5.99
362,Tanout,NE,2022-01-30 21:03:19,14.9709,8.8879,62.96,15,39,17.4
363,Sambava,MG,2022-01-30 21:03:19,-14.2667,50.1667,77.34,87,60,11.36
364,Chisinau,MD,2022-01-30 21:01:50,47.0056,28.8575,38.93,71,0,15.01
365,Buraydah,SA,2022-01-30 21:03:20,26.326,43.975,57.67,38,83,13.69
366,Makurdi,NG,2022-01-30 21:03:20,7.7411,8.5121,81.79,12,100,8.03
367,Serdobsk,RU,2022-01-30 21:03:20,52.4586,44.2169,22.46,93,100,10.96
368,Palana,RU,2022-01-30 21:03:21,59.1167,159.9667,27.34,67,73,25.5
369,Port Lincoln,AU,2022-01-30 20:59:30,-34.7333,135.8667,66.54,83,31,8.16
370,Zyryanka,RU,2022-01-30 20:54:05,65.75,150.85,-16.51,97,100,10.29
371,Brae,GB,2022-01-30 20:54:14,60.3964,-1.353,39.11,96,100,14.97
372,Vila Velha,BR,2022-01-30 21:04:22,-20.3297,-40.2925,80.55,85,0,4.61
373,Revelstoke,CA,2022-01-30 21:04:22,50.9832,-118.2023,30.22,93,100,5.75
374,Poum,NC,2022-01-30 21:04:23,-20.2333,164.0167,80.02,76,97,8.61
375,Humaita,BR,2022-01-30 21:04:23,-7.5061,-63.0208,81.14,75,100,3.91
376,Kitimat,CA,2022-01-30 21:04:23,54.0524,-128.6534,38.91,70,100,5.08
377,Wattegama,LK,2022-01-30 21:04:24,6.7989,81.4808,71.91,97,28,4.09
378,Champerico,GT,2022-01-30 21:04:24,14.3,-91.9167,91.94,64,3,10.69
379,Lavrentiya,RU,2022-01-30 20:59:37,65.5833,-171.0,-5.94,90,3,4.76
380,Lufkin,US,2022-01-30 21:04:25,31.3382,-94.7291,69.06,28,0,9.22
381,Haines Junction,CA,2022-01-30 21:04:25,60.7522,-137.5108,8.08,92,98,2.89
382,Salym,RU,2022-01-30 21:04:25,60.0625,71.4789,-4.54,100,100,3.85
383,Mopipi,BW,2022-01-30 21:04:26,-21.1833,24.8833,72.52,75,73,12.82
384,Tsagan Aman,RU,2022-01-30 21:04:26,47.5639,46.7218,26.67,86,16,7.18
385,Gazojak,TM,2022-01-30 21:04:27,41.1875,61.4036,33.04,64,91,9.13
386,Shakhtinsk,KZ,2022-01-30 21:04:27,49.71,72.5872,14.54,93,100,13.6
387,Olga,RU,2022-01-30 21:04:27,43.7444,135.2892,10.67,58,4,13.62
388,Quatre Cocos,MU,2022-01-30 21:04:28,-20.2078,57.7625,78.1,82,100,17.9
389,Baglung,NP,2022-01-30 21:04:28,28.2719,83.5898,48.47,81,76,1.66
390,Agadez,NE,2022-01-30 21:04:29,19.75,10.25,57.85,15,0,12.01
391,Shieli,KZ,2022-01-30 21:04:29,44.1667,66.75,26.26,85,33,7.31
392,Mongo,TD,2022-01-30 21:04:29,12.1844,18.693,69.8,14,14,9.55
393,Ionia,US,2022-01-30 21:04:30,42.9873,-85.0711,27.82,72,100,3.44
394,Nanortalik,GL,2022-01-30 21:04:30,60.1432,-45.2371,17.19,81,100,16.33
395,Murphy,US,2022-01-30 21:04:31,33.0151,-96.6131,72.01,22,0,3.0
396,Kawalu,ID,2022-01-30 21:04:31,-7.3817,108.2082,72.5,95,100,2.89
397,Niksic,ME,2022-01-30 21:04:31,42.7731,18.9445,40.87,84,8,6.67
398,Kavieng,PG,2022-01-30 21:04:32,-2.5744,150.7967,80.98,76,86,1.99
399,Kurayoshi,JP,2022-01-30 21:04:32,35.4333,133.8167,36.59,96,99,7.31
400,Kijang,KR,2022-01-30 21:04:33,35.2442,129.2139,32.56,28,0,5.21
401,Suntar,RU,2022-01-30 21:04:33,62.1444,117.6319,-17.07,99,83,3.89
402,Puerto Leguizamo,CO,2022-01-30 21:04:33,-0.1934,-74.7819,93.38,37,100,1.57
403,Nouadhibou,MR,2022-01-30 21:04:34,20.931,-17.0347,64.33,76,100,19.93
404,Dzaoudzi,YT,2022-01-30 21:04:34,-12.7887,45.2699,80.49,83,0,4.61
405,Zhuhai,CN,2022-01-30 21:00:13,22.2769,113.5678,59.05,71,40,21.85
406,Owatonna,US,2022-01-30 21:04:35,44.0839,-93.226,23.18,69,0,3.0
407,Bystryy Istok,RU,2022-01-30 21:04:35,52.371,84.3873,-3.82,97,72,3.31
408,Anito,PH,2022-01-30 21:04:36,12.4497,125.2886,75.25,90,35,0.81
409,Tilichiki,RU,2022-01-30 21:04:36,60.4667,166.1,21.56,76,100,13.69
410,Mamallapuram,IN,2022-01-30 21:04:36,12.6264,80.1722,79.05,79,18,5.41
411,Tagusao,PH,2022-01-30 21:04:37,9.1924,117.8141,78.53,84,10,4.45
412,Ugoofaaru,MV,2022-01-30 21:04:37,5.6667,73.0,81.16,76,41,13.73
413,Qasigiannguit,GL,2022-01-30 21:04:38,68.8193,-51.1922,7.05,74,100,8.75
414,Doka,SD,2022-01-30 21:04:38,13.5167,35.7667,75.02,35,16,10.51
415,Mindif,CM,2022-01-30 21:04:38,10.3976,14.4363,71.46,19,77,11.34
416,Peruibe,BR,2022-01-30 21:04:07,-24.32,-46.9983,73.9,93,100,2.89
417,Hirado,JP,2022-01-30 21:05:39,33.3597,129.5531,43.36,47,5,14.34
418,Alofi,NU,2022-01-30 21:05:39,-19.0595,-169.9187,74.79,84,100,7.72
419,Pangai,TO,2022-01-30 21:05:40,-19.8,-174.35,81.09,75,99,10.42
420,Lubumbashi,CD,2022-01-30 21:05:40,-11.6609,27.4794,63.86,97,100,2.55
421,Tommot,RU,2022-01-30 21:05:41,58.9564,126.2925,-6.12,97,100,5.3
422,Willowmore,ZA,2022-01-30 21:05:41,-33.2926,23.4895,72.64,57,95,8.16
423,San Juan De Uraba,CO,2022-01-30 21:05:41,8.7592,-76.5297,79.57,78,44,13.27
424,Palaikastron,GR,2022-01-30 21:05:42,35.2,26.25,49.75,74,12,5.95
425,Newport,GB,2022-01-30 21:04:39,51.5877,-2.9984,50.86,91,100,1.99
426,Kathu,TH,2022-01-30 21:05:44,7.9178,98.3332,85.69,82,35,8.81
427,Senneterre,CA,2022-01-30 21:05:44,48.3835,-77.2328,8.82,87,100,7.87
428,Mairana,BO,2022-01-30 21:05:45,-18.1167,-63.9333,73.96,44,41,8.28
429,Dhidhdhoo,MV,2022-01-30 21:05:45,6.8833,73.1,81.39,74,34,9.1
430,Vung Tau,VN,2022-01-30 21:05:45,10.346,107.0843,78.22,80,60,20.13
431,Pacific Grove,US,2022-01-30 21:05:34,36.6177,-121.9166,69.62,68,0,1.01
432,Opuwo,NA,2022-01-30 21:05:46,-18.0607,13.84,65.66,50,25,9.89
433,Chancay,PE,2022-01-30 21:05:46,-11.5714,-77.2672,76.32,75,100,8.66
434,Meulaboh,ID,2022-01-30 21:05:47,4.1363,96.1285,76.96,86,85,3.09
435,Moryakovskiy Zaton,RU,2022-01-30 21:05:47,56.6956,84.6467,11.28,93,35,5.17
436,Roald,NO,2022-01-30 21:05:47,62.5833,6.1333,33.33,86,75,9.22
437,Burewala,PK,2022-01-30 21:05:48,30.1667,72.65,55.69,31,0,0.67
438,Hilton Head Island,US,2022-01-30 21:04:46,32.2163,-80.7526,59.0,52,0,11.5
439,Kirando,TZ,2022-01-30 21:05:49,-7.4167,30.6,72.93,82,100,5.93
440,Nara,JP,2022-01-30 21:02:02,34.6851,135.8049,34.92,70,32,2.17
441,Concepcion Del Oro,MX,2022-01-30 21:05:49,24.6333,-101.4167,65.73,19,1,10.69
442,Benguela,AO,2022-01-30 21:05:49,-12.5763,13.4055,77.18,79,100,4.72
443,Tutoia,BR,2022-01-30 21:05:50,-2.7619,-42.2744,85.98,77,97,11.23
444,Mwene-Ditu,CD,2022-01-30 21:05:50,-7.0,23.45,65.21,94,99,2.15
445,Pushkinskiye Gory,RU,2022-01-30 21:05:51,57.0209,28.9103,25.59,98,100,3.06
446,Betare Oya,CM,2022-01-30 21:05:51,5.6,14.0833,71.78,23,95,4.25
447,Thaba-Tseka,LS,2022-01-30 21:05:51,-29.522,28.6084,59.58,72,100,2.28
448,Staryy Nadym,RU,2022-01-30 21:05:52,65.6118,72.6842,-4.22,97,100,7.4
449,Kushima,JP,2022-01-30 21:05:52,31.4583,131.2333,40.12,84,1,8.16
450,Nizhniy Kuranakh,RU,2022-01-30 21:05:53,58.8353,125.4869,-10.53,99,100,3.56
451,Sorland,NO,2022-01-30 21:05:53,67.667,12.6934,33.66,45,97,8.59
452,Ust-Omchug,RU,2022-01-30 21:05:53,61.15,149.6333,-16.78,99,83,6.71
453,Caravelas,BR,2022-01-30 21:05:54,-17.7125,-39.2481,80.37,81,11,11.86
454,Anadyr,RU,2022-01-30 21:05:54,64.75,177.4833,-19.7,75,40,1.99
455,Launceston,AU,2022-01-30 21:05:51,-41.45,147.1667,63.61,81,7,4.0
456,Praia,CV,2022-01-30 21:05:55,14.9215,-23.5087,70.34,68,75,19.57
457,Gobabis,NA,2022-01-30 21:05:55,-22.45,18.9667,67.82,81,80,11.61
458,U Thong,TH,2022-01-30 21:05:55,14.3751,99.8923,70.86,62,21,6.11
459,Kibaya,TZ,2022-01-30 21:05:56,-5.3,36.5667,61.0,95,100,2.33
460,Sokoto,NG,2022-01-30 21:06:56,13.0609,5.239,71.67,12,4,14.14
461,Portree,GB,2022-01-30 21:06:57,57.4129,-6.1942,42.85,85,100,30.09
462,Yerbogachen,RU,2022-01-30 21:02:08,61.2767,108.0108,-17.88,100,91,3.13
463,Majene,ID,2022-01-30 21:06:57,-3.5403,118.9707,77.59,84,99,5.91
464,Peniche,PT,2022-01-30 21:06:57,39.3558,-9.3811,58.08,65,21,6.31
465,Tarsus,TR,2022-01-30 21:06:58,36.9188,34.8784,48.07,79,94,8.37
466,Bakel,SN,2022-01-30 21:06:58,14.905,-12.4568,86.47,10,11,9.62
467,Camabatela,AO,2022-01-30 21:06:59,-8.1881,15.375,62.83,98,100,2.91
468,Montlucon,FR,2022-01-30 21:06:59,46.3333,2.6,40.68,98,10,3.36
469,Guerrero Negro,MX,2022-01-30 21:06:59,27.9769,-114.0611,65.34,52,100,15.03
470,The Valley,AI,2022-01-30 21:07:00,18.217,-63.0578,82.26,69,20,11.5
471,Bottrop,DE,2022-01-30 21:06:43,51.5167,6.9167,41.63,80,75,1.99
472,Price,US,2022-01-30 21:07:00,39.5994,-110.8107,45.12,33,0,0.0
473,Kabalo,CD,2022-01-30 21:07:01,-6.05,26.9167,70.25,93,100,3.8
474,Qaqortoq,GL,2022-01-30 21:07:01,60.7167,-46.0333,23.5,67,100,13.09
475,Port Blair,IN,2022-01-30 21:07:01,11.6667,92.75,71.71,71,51,7.92
476,Nabire,ID,2022-01-30 21:07:02,-3.3667,135.4833,74.19,89,100,3.33
477,Kadyy,RU,2022-01-30 21:07:02,57.787,43.1903,14.41,97,98,5.46
478,Ambilobe,MG,2022-01-30 21:04:06,-13.2,49.05,75.15,92,94,1.83
479,Hofn,IS,2022-01-30 21:07:03,64.2539,-15.2082,26.11,50,0,23.24
480,Russkaya Polyana,UA,2022-01-30 21:07:03,49.417,31.9201,32.31,85,26,15.3
481,Padang,ID,2022-01-30 21:07:03,-0.9492,100.3543,75.25,89,100,3.85
482,Cairns,AU,2022-01-30 21:07:04,-16.9167,145.7667,77.07,97,75,0.0
483,Asau,RO,2022-01-30 21:04:04,46.4333,26.4,39.4,69,99,20.96
484,Bangui,CF,2022-01-30 21:07:04,4.3612,18.555,77.36,23,84,2.59
485,Fort Thomas,US,2022-01-30 21:07:05,39.0751,-84.4472,40.77,54,0,8.05
486,Hobyo,SO,2022-01-30 21:07:05,5.3505,48.5268,76.68,78,93,17.11
487,Nsanje,MW,2022-01-30 21:07:06,-16.92,35.262,71.91,95,8,2.77
488,Sibiti,CG,2022-01-30 21:07:06,-3.6819,13.3499,69.75,96,100,2.64
489,Sao Filipe,CV,2022-01-30 21:07:07,14.8961,-24.4956,71.42,73,100,12.8
490,Barcelos,PT,2022-01-30 21:07:07,41.5388,-8.6151,54.84,63,1,4.16
491,Lagoa,PT,2022-01-30 21:07:07,39.05,-27.9833,58.14,70,38,25.77
492,Yibin,CN,2022-01-30 21:07:08,28.7667,104.6238,42.91,84,85,2.17
493,Chimoio,MZ,2022-01-30 21:07:08,-19.1164,33.4833,63.97,97,1,0.63
494,Odweyne,SO,2022-01-30 21:07:08,9.4092,45.064,62.35,29,22,7.9
495,Porto Belo,BR,2022-01-30 21:07:09,-27.1578,-48.5531,80.17,67,94,9.95
496,Booue,GA,2022-01-30 21:07:09,-0.0921,11.9385,76.98,75,99,3.2
497,Saint-Esteve,FR,2022-01-30 21:07:10,42.7131,2.843,55.22,58,0,16.11
498,Senekal,ZA,2022-01-30 21:07:10,-28.3197,27.6208,63.57,79,100,4.9
499,Rafai,CF,2022-01-30 21:07:10,4.95,23.9167,71.49,29,86,2.48
500,Salta,AR,2022-01-30 21:07:11,-24.7859,-65.4117,80.89,46,51,3.0
501,Santa Cruz Del Sur,CU,2022-01-30 21:07:11,20.7147,-77.9956,74.93,46,66,14.27
502,Kihei,US,2022-01-30 21:07:12,20.785,-156.4656,82.42,56,0,14.97
503,Faya,SA,2022-01-30 21:07:12,18.3851,42.4509,55.92,86,11,4.43
504,Yumen,CN,2022-01-30 21:07:12,40.2833,97.2,14.65,44,100,6.6
505,Waitara,NZ,2022-01-30 21:07:13,-38.925,174.25,68.0,68,91,4.0
506,Hervey Bay,AU,2022-01-30 21:07:13,-25.2986,152.8535,77.04,84,21,9.53
507,Halifax,CA,2022-01-30 21:05:04,44.6453,-63.5724,23.09,75,93,5.01
508,Krasnoselkup,RU,2022-01-30 21:08:14,65.7,82.4667,0.73,95,98,7.92
509,Akhmeta,GE,2022-01-30 21:08:14,42.0311,45.2075,36.12,55,51,3.89
510,Corinth,GR,2022-01-30 21:08:14,37.9407,22.9573,47.68,79,49,5.48
511,Ternuvate,UA,2022-01-30 21:08:15,47.8305,36.1276,31.48,97,100,14.52
512,Kruisfontein,ZA,2022-01-30 21:08:15,-34.0033,24.7314,70.88,95,74,6.11
513,Yerofey Pavlovich,RU,2022-01-30 21:08:16,53.9667,121.9667,-6.32,94,100,3.0
514,Gualaceo,EC,2022-01-30 21:08:16,-2.9,-78.7833,64.45,69,100,4.74
515,Torbay,CA,2022-01-30 21:05:30,47.6666,-52.7314,42.76,81,100,7.0
516,Arkhangelsk,RU,2022-01-30 21:08:17,64.5401,40.5433,15.91,92,100,4.47
517,San Lorenzo,PY,2022-01-30 21:08:17,-25.3333,-57.5333,95.94,20,20,2.3
518,Unity,CA,2022-01-30 21:08:17,52.4501,-109.1682,30.25,89,36,4.09
519,Finote Selam,ET,2022-01-30 21:08:18,10.7,37.2667,63.01,54,44,5.73
520,Sembakung,ID,2022-01-30 21:08:18,3.8167,117.25,71.64,99,100,1.92
521,Murashi,RU,2022-01-30 21:08:19,59.3999,48.9615,4.8,99,93,4.27
522,Villarrica,PY,2022-01-30 21:08:19,-25.75,-56.4333,94.44,27,15,8.08
523,Moose Factory,CA,2022-01-30 21:08:20,51.2585,-80.6094,-2.22,65,75,9.22
524,Veraval,IN,2022-01-30 21:08:20,20.9,70.3667,66.51,60,0,11.95
525,Badnawar,IN,2022-01-30 21:03:52,23.0167,75.2167,58.1,32,0,5.91
526,Tual,ID,2022-01-30 21:08:21,-5.6667,132.75,83.73,78,100,23.09
527,Along,IN,2022-01-30 21:08:21,28.1667,94.7667,44.47,80,16,1.52
528,Pouembout,NC,2022-01-30 21:08:21,-21.1333,164.9,79.93,79,100,3.94
529,Vanimo,PG,2022-01-30 21:08:22,-2.6741,141.3028,76.5,88,100,7.96
530,Cabedelo,BR,2022-01-30 21:08:22,-6.9811,-34.8339,83.07,72,17,12.33
531,Torreon,MX,2022-01-30 21:08:23,25.55,-103.4333,75.15,25,40,6.91
532,Torva,EE,2022-01-30 21:08:23,58.0028,25.935,32.02,99,100,2.21
533,Acapulco,MX,2022-01-30 21:08:23,16.8634,-99.8901,84.02,74,0,11.5
534,Saldanha,ZA,2022-01-30 21:08:24,-33.0117,17.9442,65.5,91,99,9.57
535,Riberalta,BO,2022-01-30 21:08:24,-10.9833,-66.1,77.2,94,75,6.91
536,Likasi,CD,2022-01-30 21:08:24,-10.9814,26.7333,62.65,98,100,3.33
537,Manta,EC,2022-01-30 21:08:25,-0.95,-80.7333,76.78,83,100,4.61
538,Terrace,CA,2022-01-30 21:08:25,54.5163,-128.6035,38.43,98,98,3.78
539,Mananjary,MG,2022-01-30 21:08:26,-21.2167,48.3333,73.76,80,0,2.35
540,Registro,BR,2022-01-30 21:08:26,-24.4875,-47.8436,72.99,97,99,3.2
541,Salalah,OM,2022-01-30 21:08:26,17.0151,54.0924,69.89,73,0,3.44
542,Charlestown,AU,2022-01-30 21:08:27,-32.95,151.6667,73.72,95,86,3.0
543,Sabha,LY,2022-01-30 21:08:27,27.0377,14.4283,47.43,46,0,8.39
544,Porto Novo,BJ,2022-01-30 21:08:27,6.4965,2.6036,76.33,66,67,2.66
545,Port-Gentil,GA,2022-01-30 21:08:28,-0.7193,8.7815,81.32,80,91,8.55
546,Mobaye,CF,2022-01-30 21:08:28,4.319,21.1786,74.44,26,32,1.57
547,Immokalee,US,2022-01-30 21:08:29,26.4187,-81.4173,60.71,18,0,3.44
548,Pisco,PE,2022-01-30 21:06:23,-13.7,-76.2167,75.25,69,40,6.91
549,Uyuni,BO,2022-01-30 21:08:29,-20.4597,-66.825,63.25,34,46,9.71
550,Port Hedland,AU,2022-01-30 21:08:30,-20.3167,118.5667,82.45,78,91,11.5
551,Yining,CN,2022-01-30 21:08:30,29.0361,114.5636,37.96,86,100,2.95
552,Jaisalmer,IN,2022-01-30 21:08:30,26.9147,70.9181,64.0,30,0,3.53
553,Codrington,AU,2022-01-30 21:08:31,-38.2667,141.9667,64.15,93,42,5.84
554,Neuquen,AR,2022-01-30 21:05:55,-38.9516,-68.0591,80.49,14,0,16.11
555,Pitelino,RU,2022-01-30 21:09:31,54.5777,41.8145,23.7,94,100,12.24
556,Filadelfia,US,2022-01-30 21:05:31,39.9523,-75.1638,28.18,47,20,5.01
557,Khandagayty,RU,2022-01-30 21:09:32,50.7333,92.05,-21.33,93,69,4.63
558,Clarence Town,AU,2022-01-30 21:09:32,-32.5833,151.7833,74.8,76,79,0.74
559,Beckley,US,2022-01-30 21:05:54,37.7782,-81.1882,40.89,46,0,11.01
560,Medina,SA,2022-01-30 21:09:33,24.4686,39.6142,66.63,52,0,5.75
561,Naze,JP,2022-01-30 21:09:33,28.3667,129.4833,52.29,68,89,19.39
562,Xinzhi,CN,2022-01-30 21:09:34,36.4989,111.7047,25.02,43,0,8.08
563,Santa Marta,CO,2022-01-30 21:07:24,11.2408,-74.199,89.65,61,20,17.27
564,Pimentel,PE,2022-01-30 21:09:34,-6.8367,-79.9342,77.29,53,0,19.57
565,Jogindarnagar,IN,2022-01-30 21:09:34,31.9833,76.7667,48.45,42,52,7.99
566,Touba,CI,2022-01-30 21:09:35,8.2833,-7.6833,79.29,15,40,2.91
567,Inhambane,MZ,2022-01-30 21:09:35,-23.865,35.3833,75.16,81,88,8.1
568,Antalaha,MG,2022-01-30 21:09:36,-14.9003,50.2788,75.65,87,14,7.96
